Name,Price,Gender,URL,  
"Jordan MA2 ""Greatest Gift""",118.97,Men,https://www.nike.com/t/jordan-ma2-greatest-gift-womens-shoes-NTBqKg/CW5992-100,
Nike Offcourt (MLB Milwaukee Brewers),35,Men,https://www.nike.com/t/offcourt-milwaukee-brewers-slide-F70fHf/DH6977-001,
Nike React Tiempo Legend 9 Pro IC,120,Men,https://www.nike.com/t/react-tiempo-legend-9-pro-ic-indoor-court-soccer-shoe-JjRFg1/DA1183-107,
Kyrie Flytrap 4,90,Men,https://www.nike.com/t/kyrie-flytrap-4-basketball-shoes-0TKwJ7/CT1972-001,
Nike Phantom GT2 Academy TF,80,Men,https://www.nike.com/t/phantom-gt2-academy-tf-turf-soccer-shoe-QQ4lrX/DC0803-004,
Nike Metcon 7 FlyEase,130,Men,https://www.nike.com/t/metcon-7-flyease-training-shoes-qV6K4j/DH3344-606,
Nike Mercurial Vapor 14 Club IC,55,Men,https://www.nike.com/t/mercurial-vapor-14-club-ic-indoor-court-soccer-shoe-FrfDtJ/CV0980-760,
Nike Air Max Pre-Day Be True,130,Men,https://www.nike.com/t/air-max-pre-day-be-true-shoes-6ChMCv/DD3025-400,
Air Jordan 1 Centre Court,135,Men,https://www.nike.com/t/air-jordan-1-centre-court-mens-shoes-qBNH6T/DO7443-061,
NikeCourt Air Zoom Vapor X,142.97,Men,https://www.nike.com/t/nikecourt-air-zoom-vapor-x-mens-hard-court-tennis-shoes-pK2RFq/AA8030-403,
Nike SB Chron 2 Slip,60,Men,https://www.nike.com/t/sb-chron-2-slip-skate-shoes-qxwqcz/DM3495-001,
Nike Killshot OG,85.97,Men,https://www.nike.com/t/killshot-og-mens-shoes-L17Rn9/DC7627-100,
Nike Offcourt (USC),35,Men,https://www.nike.com/t/offcourt-usc-slide-0KV4Zd/DD0553-001,
Nike Air Force 1 '07 Premium,130,Men,https://www.nike.com/t/air-force-1-07-premium-mens-shoes-NwqtZX/DJ2536-900,
Nike Alpha Huarache 7 Elite,103.97,Men,https://www.nike.com/t/alpha-huarache-7-elite-lacrosse-cleats-lLgBZ0/CJ0224-001,
Nike Air Force 1 '07 LX,120,Men,https://www.nike.com/t/air-force-1-07-lx-mens-shoes-fmG5v7/DC8744-300,
Nike Revolution 5 EXT,34.97,Men,https://www.nike.com/t/revolution-5-ext-mens-road-running-shoes-91vFBX/CZ8591-102,
Nike Air Max Impact 2,90,Men,https://www.nike.com/t/air-max-impact-2-basketball-shoes-0gQPMt/CQ9382-102,
Nike Mercurial Superfly 8 Academy KM TF,90,Men,https://www.nike.com/t/mercurial-superfly-8-academy-km-tf-turf-soccer-shoes-pD775c/DB2868-506,
Nike Phantom GT Elite 3D FG,169.97,Men,https://www.nike.com/t/phantom-gt-elite-3d-fg-firm-ground-soccer-cleats-2clxTj/CZ3457-467,
Nike Offcourt (MLB Seattle Mariners),35,Men,https://www.nike.com/t/offcourt-seattle-mariners-slide-gCdTwS/DH6985-001,
Nike Offcourt (Texas),35,Men,https://www.nike.com/t/offcourt-texas-slide-FDdRd0/DD0550-001,
Jordan MA2,125,Men,https://www.nike.com/t/jordan-ma2-shoes-BhvH8S/CV8122-120,
Nike Mercurial Superfly 8 Club KM MG,70,Men,https://www.nike.com/t/mercurial-superfly-8-club-km-mg-multi-ground-soccer-cleats-Mhd4xb/DB2856-506,
Nike Air Max 2017,154.97,Men,https://www.nike.com/t/air-max-2017-mens-shoes-BVqnkV/849559-009,
Nike Offcourt (MLB Colorado Rockies),35,Men,https://www.nike.com/t/offcourt-colorado-rockies-slide-DlK3TD/DH6996-001,
Nike Lunar Gato II IC,99.97,Men,https://www.nike.com/t/lunar-gato-ii-ic-indoor-court-soccer-shoes-qqTAoz9v/580456-710,
Nike Epic React Flyknit 2,119.97,Men,https://www.nike.com/t/epic-react-flyknit-2-mens-running-shoes-2S0Cn1/BQ8928-453,
Nike Air Zoom Infinity Tour Shield,180,Men,https://www.nike.com/t/air-zoom-infinity-tour-shield-golf-shoes-wide-rFQfM4/DD8343-200,
Nike Zoom Rival Waffle 5,65,Men,https://www.nike.com/t/zoom-rival-waffle-5-track-field-distance-spikes-TpwN53/CZ1804-701,
Nike Air Force 1 '07 Premium,130,Men,https://www.nike.com/t/air-force-1-07-premium-mens-shoes-vMVc5h/DJ6192-100,
Nike SB Shane T,75.97,Men,https://www.nike.com/t/sb-shane-t-skate-shoes-3GZhhF/CU9224-700,
Converse Custom Chuck Taylor All Star Low Top,75,Men,https://www.nike.com/u/custom-converse-chuck-taylor-all-star-low-top-10001124/5175179609,
Nike Zoom Fly 4,160,Men,https://www.nike.com/t/zoom-fly-4-mens-road-running-shoes-s1lxWt/CT2392-001,
Nike Air Sesh,110,Men,https://www.nike.com/t/air-sesh-shoes-9TkZZp/DD3680-001,
Nike Phantom GT2 Academy IC,80,Men,https://www.nike.com/t/phantom-gt2-academy-ic-indoor-court-soccer-shoes-R7HMDB/DM0724-003,
Nike Rhyodomo GORE-TEX,104.97,Men,https://www.nike.com/t/rhyodomo-gore-tex-mens-shoes-BfLQPq/CQ0186-300,
Nike Air Total Max Uptempo,130.97,Men,https://www.nike.com/t/air-total-max-uptempo-mens-shoes-1Ntdhp/CZ2198-101,
Nike Offcourt (Penn State),35,Men,https://www.nike.com/t/offcourt-penn-state-slide-P9LqpP/DD0503-001,
Nike SB Zoom Stefan Janoski Canvas RM,80.97,Men,https://www.nike.com/t/sb-zoom-stefan-janoski-canvas-rm-skate-shoes-qfDpRn/AR7718-500,
Nike SB Nyjah Free 2 Premium,89.97,Men,https://www.nike.com/t/sb-nyjah-free-2-premium-skate-shoe-4dl2wl/DC9104-400,
Nike Tiempo Legend 8 Club TF,42.97,Men,https://www.nike.com/t/tiempo-legend-8-club-tf-artificial-turf-soccer-shoes-bCDRtg/AT6109-090,
Nike SB BLZR Court DVDL,75,Men,https://www.nike.com/t/sb-blzr-court-dvdl-skate-shoes-HLcFRv/CZ5605-100,
Tiger Woods '20,150,Men,https://www.nike.com/t/tiger-woods-20-mens-golf-shoes-wide-5DxwVq/CI4509-100,
Nike Free X Metcon 2,79.97,Men,https://www.nike.com/t/free-x-metcon-2-mens-training-shoe-9s2JzN/AQ8306-003,
Nike Blazer Low '77 Vintage Be True,100,Men,https://www.nike.com/t/blazer-low-77-vintage-be-true-shoes-jDPDVH/DD3034-100,
Nike Phantom GT2 Academy Dynamic Fit TF,85,Men,https://www.nike.com/t/phantom-gt2-academy-dynamic-fit-tf-turf-soccer-shoes-Gr5Lt9/DM0721-003,
Jordan Max Aura 3,120,Men,https://www.nike.com/t/jordan-max-aura-3-mens-shoes-lqz9jG/CZ4167-006,
Nike Zoom Long Jump 4,48.97,Men,https://www.nike.com/t/zoom-long-jump-4-track-field-jumping-spikes-pGgFzj/415339-800,
Nike SB Adversary Premium,80,Men,https://www.nike.com/t/sb-adversary-premium-skate-shoes-CpnVlz/CW7456-600,
Nike Mercurial Superfly 7 Elite Mbappé Rosa FG,279.97,Men,https://www.nike.com/t/mercurial-superfly-7-elite-mbappé-rosa-fg-firm-ground-soccer-cleats-0lT7Ts/DB5604-611,
Nike SB Shane Premium,80.97,Men,https://www.nike.com/t/sb-shane-premium-skate-shoes-ZfJwpv/DA4184-101,
Nike Premier 2 Sala IC,85,Men,https://www.nike.com/t/premier-2-sala-ic-indoor-court-soccer-shoes-kGW8pZ/AV3153-007,
Nike Air Zoom Long Jump Elite,120,Men,https://www.nike.com/t/air-zoom-long-jump-elite-track-field-jumping-spikes-Tg9K4C/DJ5258-100,
Nike Mercurial Vapor 14 Pro TF,120,Men,https://www.nike.com/t/mercurial-vapor-14-pro-tf-turf-soccer-shoe-P2H6rn/CV1001-004,
Nike Blazer Low '77 Vintage,85.97,Men,https://www.nike.com/t/blazer-low-77-vintage-mens-shoes-kw53J0/DJ6201-100,
Nike Offcourt (NFL Los Angeles Rams),35,Men,https://www.nike.com/t/offcourt-los-angeles-rams-slide-QSwdxH/DD0556-001,
Nike Rhyodomo,103.97,Men,https://www.nike.com/t/rhyodomo-mens-shoes-kkNfms/BQ5239-002,
Nike ZoomX Vaporfly Next% x Gyakusou,300,Men,https://www.nike.com/t/zoomx-vaporfly-next-x-gyakusou-running-shoes-c0TglG/CT4894-300,
Nike Offcourt,31.97,Men,https://www.nike.com/t/offcourt-mens-slides-Xkb8kb/BQ4639-404,
Nike Overbreak,140,Men,https://www.nike.com/t/overbreak-mens-shoes-RZJ2wQ/DC8240-800,
Nike Air Zoom Tempo NEXT% Flyknit,170.97,Men,https://www.nike.com/t/air-zoom-tempo-next-flyknit-mens-road-running-shoes-HMLvjm/DJ5430-100,
Nike Mercurial Superfly 8 Academy TF,85,Men,https://www.nike.com/t/mercurial-superfly-8-academy-tf-turf-soccer-shoes-nWW4Kf/CV0953-004,
Nike Offcourt (MLB Houston Astros),35,Men,https://www.nike.com/t/offcourt-houston-astros-slide-VcM40M/DH6978-001,
Nike Offcourt (Tennessee),35,Men,https://www.nike.com/t/offcourt-tennessee-slide-dSdQp2/DD0549-001,
Nike Fly.By Mid 2 NBK,65,Men,https://www.nike.com/t/flyby-mid-2-nbk-basketball-shoes-69B1LB/CU3501-004,
Nike Tiempo Legend 9 Pro FG,130,Men,https://www.nike.com/t/tiempo-legend-9-pro-fg-firm-ground-soccer-cleat-SdpMh5/DA1175-176,
Air Jordan 13 Retro Low,200,Men,https://www.nike.com/t/air-jordan-13-retro-low-mens-shoe-pBhwRQ/DM0803-300,
Nike Air VaporMax Evo,180.97,Men,https://www.nike.com/t/air-vapormax-evo-mens-shoes-pHzpBh/CT2868-100,
Nike Air Force 1 '07,90,Men,https://www.nike.com/t/air-force-1-07-mens-shoes-xDpsTk/CT2302-002,
Nike Flexmethod TR,69.97,Men,https://www.nike.com/t/flexmethod-tr-mens-training-shoes-Shs7r6/BQ3063-401,
Nike Premier II FG,110,Men,https://www.nike.com/t/premier-ii-fg-firm-ground-soccer-cleat-LBTgEwNO/917803-016,
Nike Air Force 1 '07 LV8,100,Men,https://www.nike.com/t/air-force-1-07-lv8-mens-shoe-QL0mZG/DC8874-100,
Nike Phantom GT2 Academy MG,80,Men,https://www.nike.com/t/phantom-gt2-academy-mg-multi-ground-soccer-cleats-45Jqsp/DM0722-003,
Nike Court Royale 2 Mid,65,Men,https://www.nike.com/t/court-royale-2-mid-mens-shoes-fjGNHb/CQ9179-001,
Nike Phantom GT2 Elite FG,250,Men,https://www.nike.com/t/phantom-gt2-elite-fg-firm-ground-soccer-cleats-4lKc1x/DM0732-003,
Nike Phantom GT2 Academy IC,75.97,Men,https://www.nike.com/t/phantom-gt2-academy-ic-indoor-court-soccer-shoe-mFLs4k/DC0765-004,
Nike Offcourt (MLB Cincinnati Reds),35,Men,https://www.nike.com/t/offcourt-cincinnati-reds-slide-xPzlLR/DH6995-001,
Nike Air Max 2090 USA,142.97,Men,https://www.nike.com/t/air-max-2090-usa-mens-shoes-673SNp/CT2010-100,
Nike Waffle Trainer 2,100,Men,https://www.nike.com/t/waffle-trainer-2-mens-shoes-lcbsh9/DM8323-400,
Nike Offcourt (NFL Baltimore Ravens),35,Men,https://www.nike.com/t/offcourt-baltimore-ravens-slide-kvHT0x/DD0546-001,
Nike React Miler 2 Shield,140,Men,https://www.nike.com/t/react-miler-2-shield-mens-weatherized-road-running-shoes-NRzZvt/DC4064-003,
Nike Tiempo Legend 9 Club IC,50,Men,https://www.nike.com/t/tiempo-legend-9-club-ic-indoor-court-soccer-shoe-N8Mdh9/DA1189-004,
Nike Victory G Lite,53.97,Men,https://www.nike.com/t/victory-g-lite-golf-shoes-WjdKTk/CW8190-324,
Nike Air Max 90,120,Men,https://www.nike.com/t/air-max-90-mens-shoes-ncBFKT/DC9388-001,
Nike Offcourt (MLB San Francisco Giants),35,Men,https://www.nike.com/t/offcourt-san-francisco-giants-slide-D4gTRs/DH6982-001,
Nike Air Zoom Infinity Tour NRG,152.97,Men,https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-DJdxJ8/DD9596-100,
Nike Offcourt (Michigan),35,Men,https://www.nike.com/t/offcourt-michigan-slide-mpg9l0/DD0533-001,
Nike Offcourt (NFL Detroit Lions),35,Men,https://www.nike.com/t/offcourt-detroit-lions-slide-tFbLQq/DD0530-001,
Nike Offcourt (NFL Denver Broncos),35,Men,https://www.nike.com/t/offcourt-denver-broncos-slide-lhwxvr/DD0509-001,
Nike Mercurial Superfly 8 Club CR7 MG,70,Men,https://www.nike.com/t/mercurial-superfly-8-club-cr7-mg-multi-ground-soccer-cleats-fhxJ81/DB2855-600,
Nike Blazer Mid '77 Cozi By George Kittle,130,Men,https://www.nike.com/u/custom-nike-blazer-77-cozi-by-you-10001151/8721854283,
Nike Offcourt (Clemson),35,Men,https://www.nike.com/t/offcourt-clemson-slide-BD9FPm/DD0518-001,
Nike Kepa Kai,30,Men,https://www.nike.com/t/kepa-kai-mens-thong-hKwzMj/AO3621-100,
Nike Court Legacy Canvas,60,Men,https://www.nike.com/t/court-legacy-canvas-mens-shoes-0m3bG0/CW6539-004,
Nike Court Legacy,49.97,Men,https://www.nike.com/t/court-legacy-mens-slip-on-SJssls/DJ1971-001,
Nike Air Max 90,113.97,Men,https://www.nike.com/t/air-max-90-mens-shoes-0dDPPK/DM8316-400,
Nike Air Presto,130,Men,https://www.nike.com/t/air-presto-mens-shoes-kWCndS/DM9554-900,
Nike Offcourt (MLB St. Louis Cardinals),35,Men,https://www.nike.com/t/offcourt-st-louis-cardinals-slide-6vj6FQ/DH6974-001,
Nike Offcourt (MLB Oakland Athletics),35,Men,https://www.nike.com/t/offcourt-oakland-athletics-slide-Krzljd/DH6976-001,
Nike Phantom GT2 Club IC,55,Men,https://www.nike.com/t/phantom-gt2-club-ic-indoor-court-soccer-shoe-ptGfwC/DC0829-004,
Nike Air Max 97,170,Men,https://www.nike.com/t/air-max-97-mens-shoes-tqdNQP/DH0006-100,
Chase the Drip x SGA Chuck 70,90,Men,https://www.nike.com/t/chase-the-drip-x-sga-chuck-70-high-top-shoes-7DWL00/172590C-102,
Nike Blazer Mid '77 Vintage,104.97,Men,https://www.nike.com/t/blazer-mid-77-vintage-mens-shoes-Thlc5F/DD9680-100,
Nike Offcourt (NFL Tampa Bay Buccaneers),35,Men,https://www.nike.com/t/offcourt-tampa-bay-buccaneers-slide-B8mRNn/DD0513-001,
Nike SB Heritage Vulc,70,Men,https://www.nike.com/t/sb-heritage-vulc-skate-shoes-JH6qWt/CD5010-003,
Nike Free Run Trail Crater,104.97,Men,https://www.nike.com/t/free-run-trail-crater-mens-shoe-0fHVR8/DC4456-100,
Nike Killshot 2 Leather,84.97,Men,https://www.nike.com/t/killshot-2-leather-mens-shoe-zrq1wk/432997-127,
Nike Manoa Leather,90,Men,https://www.nike.com/t/manoa-leather-mens-boots-Mj42BL/454350-700,
Nike Zoom Rotational 6,100,Men,https://www.nike.com/t/zoom-rotational-6-track-field-throwing-shoes-kgbYp9/685131-700,
"Nike SFB Gen 2 8"" Realtree®",195,Men,https://www.nike.com/t/sfb-gen-2-8-realtree-boot-y1gMlm/AJ9277-220,
Nike Tiempo Legend 9 Club MG,50,Men,https://www.nike.com/t/tiempo-legend-9-club-mg-multi-ground-soccer-cleat-d3m7HP/DA1176-176,
Nike Alpha Huarache Elite 3 Turf,80,Men,https://www.nike.com/t/alpha-huarache-elite-3-turf-baseball-shoes-jPl1pw/CK0748-011,
Jordan LS,80,Men,https://www.nike.com/t/jordan-ls-slides-gnC9Vt/DJ9857-002,
Nike Air Max Plus,170,Men,https://www.nike.com/t/air-max-plus-mens-shoes-xBXs5Q/DO6384-001,
Nike Offcourt (Florida State),35,Men,https://www.nike.com/t/offcourt-florida-state-slide-TslNhb/DD0524-001,
Nike Air Force 1 '07 LV8,110,Men,https://www.nike.com/t/air-force-1-07-lv8-mens-shoes-jQZ4FL/CZ0338-001,
Nike Air Huarache,130,Men,https://www.nike.com/t/air-huarache-mens-shoes-QHDqgx/DM8152-100,
Nike Mercurial Superfly 8 Elite CR7 FG,279.97,Men,https://www.nike.com/t/mercurial-superfly-8-elite-cr7-fg-firm-ground-soccer-cleats-R6XnS8/DB2858-600,
Air Max 90 LTR,130,Men,https://www.nike.com/t/air-max-90-ltr-mens-shoes-VLtBwX/CZ5594-001,
Nike ACG Air Mowabb,160,Men,https://www.nike.com/t/acg-air-mowabb-shoes-lPlJtL/DM0840-200,
Air Jordan 11 CMFT Low,95.97,Men,https://www.nike.com/t/air-jordan-11-cmft-low-mens-shoes-dpWjHc/DM0844-005,
Nike Revolution 5 Premium,65,Men,https://www.nike.com/t/revolution-5-premium-mens-road-running-shoes-vf49Kg/CV0159-019,
Nike Phantom GT2 Academy FlyEase MG,80,Men,https://www.nike.com/t/phantom-gt2-academy-flyease-mg-multi-ground-soccer-cleats-8vkqJ4/DH9638-167,
Nike Phantom GT Academy Dynamic Fit MG,85,Men,https://www.nike.com/t/phantom-gt-academy-dynamic-fit-mg-multi-ground-soccer-cleat-VVfzPF/CW6667-303,
Nike Phantom GT Elite By You,270,Men,https://www.nike.com/u/custom-nike-phantom-gt-elite-by-you-10000991/4358524727,
Nike Offcourt (NFL Green Bay Packers),35,Men,https://www.nike.com/t/offcourt-green-bay-packers-slide-XsTKLx/DD0539-001,
Nike Air Zoom Infinity Tour NRG,180,Men,https://www.nike.com/t/air-zoom-infinity-tour-nrg-golf-shoes-mfrSLz/DA4096-100,
Nike Offcourt (Washington Football Team),35,Men,https://www.nike.com/t/offcourt-washington-football-team-mens-slides-4MgXlC/DD0543-001,
Nike Air Max 95,153.97,Men,https://www.nike.com/t/air-max-95-mens-shoes-4Nzc1w/CZ0191-001,
Nike React Gato,132.97,Men,https://www.nike.com/t/react-gato-indoor-court-soccer-shoes-7rKX9f/CT0550-710,
Nike Air Max 90,123.97,Men,https://www.nike.com/t/air-max-90-mens-shoes-mGR3WC/DJ5981-001,
Nike Offcourt (NFL Jacksonville Jaguars),35,Men,https://www.nike.com/t/offcourt-jacksonville-jaguars-slide-TL7TW3/DD0527-001,
Nike Air Force 1 '07 High,100,Men,https://www.nike.com/t/air-force-1-07-high-mens-shoes-XTJLXX/CT2303-002,
Jordan Break,27.97,Men,https://www.nike.com/t/jordan-break-slides-TXRbpl/AR6374-016,
Nike Offcourt (Ohio State),35,Men,https://www.nike.com/t/offcourt-ohio-state-slide-M4NG95/DD0534-001,
Nike Phantom GT Academy MG,63.97,Men,https://www.nike.com/t/phantom-gt-academy-mg-multi-ground-soccer-cleat-Kzqg0m/CK8460-303,
Nike SB Force 58,75,Men,https://www.nike.com/t/sb-force-58-skate-shoe-Fslk1b/CZ2959-001,
Nike Air Max 97,180,Men,https://www.nike.com/t/air-max-97-mens-shoes-qJpQkh/DD9598-100,
Nike Phantom GT2 Pro FG,130,Men,https://www.nike.com/t/phantom-gt2-pro-fg-firm-ground-soccer-cleats-3rMTdQ/DM0734-003,
Nike Air Zoom-Type Crater,75.97,Men,https://www.nike.com/t/air-zoom-type-crater-mens-shoes-bnf7nH/DH9628-200,
Nike Offcourt (Georgia),35,Men,https://www.nike.com/t/offcourt-georgia-slide-P8dQq1/DD0525-001,
Nike Metcon 6 AMP,105.97,Men,https://www.nike.com/t/metcon-6-amp-training-shoes-GGF6zz/DJ4172-300,
Nike Waffle One Exeter Edition,100,Men,https://www.nike.com/t/waffle-one-exeter-edition-mens-shoes-jmsc4g/DM8110-100,
Nike Blazer Low '77 Premium,100,Men,https://www.nike.com/t/blazer-low-77-premium-mens-shoes-VZh5tr/DM7582-100,
Nike Offcourt (NFL Kansas City Chiefs),35,Men,https://www.nike.com/t/offcourt-kansas-city-chiefs-slide-TW4RgN/DD0515-001,
Nike Air Zoom Tempo NEXT%,152.97,Men,https://www.nike.com/t/air-zoom-tempo-next-mens-road-running-shoes-Jp0gJk/CI9923-103,
Nike Precision 5 FlyEase,70,Men,https://www.nike.com/t/precision-5-flyease-basketball-shoes-lJD6Wr/DC5590-003,
Nike SFB Field 2 8” Realtree® GORE-TEX,200,Men,https://www.nike.com/t/sfb-field-2-8-realtree-gore-tex-outdoor-boot-vbtN3W/AQ1203-200,
Nike Offcourt (NFL New York Giants),35,Men,https://www.nike.com/t/offcourt-new-york-giants-slide-5GQNJH/DD0526-001,
Jordan Delta 2 SP,130,Men,https://www.nike.com/t/jordan-delta-2-sp-shoes-NBSp0n/DJ0381-001,
Nike Alpha Menace Pro 2.0,100,Men,https://www.nike.com/t/alpha-menace-pro-2-mens-football-cleats-fJM5KS/CK4277-001,
Nike x Kim Jones Air Max 95,220,Men,https://www.nike.com/t/kim-jones-air-max-95-shoe-Pnm3zx/DD1871-001,
Nike Offcourt (Michigan State),35,Men,https://www.nike.com/t/offcourt-michigan-state-slide-qq3jTs/DD0532-001,
Nike Offcourt (West Virginia),35,Men,https://www.nike.com/t/offcourt-west-virginia-slide-bbJnfL/DD0555-001,
Nike Phantom GT2 Elite Dynamic Fit FG,275,Men,https://www.nike.com/t/phantom-gt2-elite-dynamic-fit-fg-firm-ground-soccer-cleats-b4PdH0/DM0731-003,
Nike Offcourt (NFL Chicago Bears),35,Men,https://www.nike.com/t/offcourt-chicago-bears-slide-04f3ZW/DD0508-001,
Nike Mercurial Superfly 8 Club TF,65,Men,https://www.nike.com/t/mercurial-superfly-8-club-tf-artificial-turf-soccer-shoe-TRD4px/CV0955-004,
Nike Force Savage Shark 2,60,Men,https://www.nike.com/t/force-savage-shark-2-mens-football-cleats-wide-mZrnTG/BV0151-001,
Nike SB Force 58 Premium,75,Men,https://www.nike.com/t/sb-force-58-premium-skate-shoes-n61J3f/DH7505-100,
Nike Mercurial Vapor 14 Academy TF,80,Men,https://www.nike.com/t/mercurial-vapor-14-academy-tf-turf-soccer-shoe-nwn1x8/CV0978-004,
Nike Air Max 95 NDSTRKT,146.97,Men,https://www.nike.com/t/air-max-95-ndstrkt-mens-shoes-1qXsBq/CZ3591-001,
Nike Air Presto,130,Men,https://www.nike.com/t/air-presto-mens-shoe-CBrWFF/CJ1229-300,
Nike Air Zoom Victory,180,Men,https://www.nike.com/t/air-zoom-victory-track-field-distance-spikes-Q21pf3/CD4385-800,
Nike Metcon 7 AMP,150,Men,https://www.nike.com/t/metcon-7-amp-training-shoes-W9S1Rk/DC9510-199,
Nike Air Max 97 SE,180,Men,https://www.nike.com/t/air-max-97-se-mens-shoes-xMtP2d/DB0246-001,
Nike Metcon 5,130,Men,https://www.nike.com/t/metcon-5-mens-training-shoes-lFwjMP/AQ1189-190,
Nike Blazer Low X,89.97,Men,https://www.nike.com/t/blazer-low-x-mens-shoes-SBj1Gh/DA2045-100,
Air Jordan 1 Centre Court,135,Men,https://www.nike.com/t/air-jordan-1-centre-court-mens-shoes-Kqs7X6/DO7444-621,
Nike Offcourt (Alabama),35,Men,https://www.nike.com/t/offcourt-alabama-slide-Rh5H8j/DD0506-001,
Nike Wearallday,65,Men,https://www.nike.com/t/wearallday-mens-shoes-p8M87L/CJ1682-004,
Nike Air Max 95 SE,180,Men,https://www.nike.com/t/air-max-95-se-mens-shoes-Gd6zT8/DC3991-100,
Nike Air Max Motion 2,79.97,Men,https://www.nike.com/t/air-max-motion-2-mens-shoes-Ctfkrt/AO0266-004,
Nike React Phantom Run Flyknit 2,96.97,Men,https://www.nike.com/t/react-phantom-run-flyknit-2-mens-road-running-shoes-z8ZSzh/CZ7865-100,
Nike Air Max 97,170,Men,https://www.nike.com/t/air-max-97-mens-shoe-X81K3p/DJ2740-100,
Nike Phantom GT2 Academy Dynamic Fit TF,85,Men,https://www.nike.com/t/phantom-gt2-academy-dynamic-fit-tf-turf-soccer-shoe-PDzzf7/DC0802-004,
Nike Air Max 97,170,Men,https://www.nike.com/t/air-max-97-mens-shoes-3VPmhD/DJ0717-001,
"Jordan Series .02 ""Dear Deloris""",80,Men,https://www.nike.com/t/jordan-series-2-dear-deloris-shoe-N0974G/DJ0417-101,
Nike Offcourt (NFL Cincinnati Bengals),35,Men,https://www.nike.com/t/offcourt-cincinnati-bengals-slide-HTLZsv/DD0511-001,
Nike Air Max Zephyr,142.97,Men,https://www.nike.com/t/air-max-zephyr-mens-shoes-1tMHC7/CV8837-003,
Nike Metcon 6 FlyEase,79.97,Men,https://www.nike.com/t/metcon-6-flyease-mens-training-shoes-6TLTzk/DB3790-010,
Nike SB Adversary,80,Men,https://www.nike.com/t/sb-adversary-skate-shoes-X5Dlbh/CJ0887-600,
Nike Overbreak,140,Men,https://www.nike.com/t/overbreak-mens-shoes-QK3L0n/DC8240-400,
Nike Offcourt (MLB Miami Marlins),35,Men,https://www.nike.com/t/offcourt-miami-marlins-slide-xvTRLw/DH6984-001,
Nike Mercurial Superfly 8 Academy KM IC,90,Men,https://www.nike.com/t/mercurial-superfly-8-academy-km-ic-indoor-court-soccer-shoes-DPzhW9/DB2862-506,
Nike Blazer Low '77,95,Men,https://www.nike.com/t/blazer-low-77-mens-shoes-LLBWGC/DJ1517-100,
Nike Air Zoom Infinity Tour Shield,180,Men,https://www.nike.com/t/air-zoom-infinity-tour-shield-golf-shoes-cLphJZ/DD8344-200,
Nike Offcourt (MLB Boston Red Sox),35,Men,https://www.nike.com/t/offcourt-boston-red-sox-slide-qpxK6B/DH6994-001,
Nike SFB Field 2 8”,170,Men,https://www.nike.com/t/sfb-field-2-8-tactical-boots-gkRtlh/AO7507-001,
Nike Offcourt (MLB Chicago Cubs),35,Men,https://www.nike.com/t/offcourt-chicago-cubs-slide-8cj367/DH6973-001,
Nike Air Force 1 '07,90,Women,https://www.nike.com/t/air-force-1-07-womens-shoes-GCkPzr/DD8959-100,
Nike Blazer Mid '77 Vintage,100,Women,https://www.nike.com/t/blazer-mid-77-vintage-womens-shoes-25h71W/CZ1055-117,
Nike Air Max Pre-Day,130,Women,https://www.nike.com/t/air-max-pre-day-womens-shoes-3hpk3B/DC4025-500,
Nike ZoomX Invincible Run Flyknit,180,Women,https://www.nike.com/t/zoomx-invincible-run-flyknit-womens-road-running-shoes-kVqSJ8/CT2229-103,
Nike Air Max 270,150,Women,https://www.nike.com/t/air-max-270-womens-shoes-Pgb94t/DQ4694-700,
Nike Air Zoom Pegasus 38 Shield,130,Women,https://www.nike.com/t/air-zoom-pegasus-38-shield-womens-weatherized-road-running-shoes-Fpm6ML/DC4074-500,
Nike Air Force 1 Shadow,120,Women,https://www.nike.com/t/air-force-1-shadow-womens-shoes-kTgn9J/DO6114-700,
Nike Air Max Pre-Day,130,Women,https://www.nike.com/t/air-max-pre-day-womens-shoes-hFh37g/DM0124-100,
Nike Air Zoom SuperRep 2,120,Women,https://www.nike.com/t/air-zoom-superrep-2-womens-hiit-class-shoes-l2XV7P/CU5925-169,
Nike React Escape Run,110,Women,https://www.nike.com/t/react-escape-run-womens-road-running-shoes-fgl8l1/DH2512-100,
Nike Air Zoom Pegasus 38,120,Women,https://www.nike.com/t/air-zoom-pegasus-38-womens-road-running-shoes-gg8GBK/CW7358-002,
Nike React Infinity Run Flyknit 2,160,Women,https://www.nike.com/t/react-infinity-run-flyknit-2-womens-road-running-shoes-rfh6Z8/CT2423-009,
Air Jordan 11 Retro,225,Women,https://www.nike.com/t/air-jordan-11-retro-mens-shoes-ZNF1qX/CT8012-005,
Nike Air Vapormax 2021 FK,200,Women,https://www.nike.com/t/air-vapormax-2021-fk-womens-shoes-1WB8SL/DC4112-100,
Nike Air Force 1 High Utility 2.0,110,Women,https://www.nike.com/t/air-force-1-high-utility-2-womens-boot-jLkHtj/DC3584-100,
Nike Air Force 1 Shadow,120,Women,https://www.nike.com/t/air-force-1-shadow-womens-shoes-wgQ72d/DO5872-100,
Nike Blazer Low Platform,95,Women,https://www.nike.com/t/blazer-low-platform-womens-shoes-s53nQs/DJ0292-101,
